Address,CategoryID,Category,City,Customer Company,Shippers Company,Customer,Country,EmployeeID,Fax,OrderDate,OrderID,Phone,PostalCode,ProductID,Product,ShipperID,StateProvince,SupplierID,Discount,Freight,Quantity,QuantityPerUnit,UnitCost,UnitPrice,UnitPrice (Products),UnitsInStock,UnitsOnOrder,Sales,Profit,City and Counry
Berguvsv?gen 8,1,Фрукты,Лулеа,Магазин для всей семьи,ТрансАвтоГруз,Urra Gurra Aktersnurra,Швеция,9,0921-12 34 67,25.11.2005,10689,0921-12 34 65,S-958 22,1,Банан,2,,1,"0,25","52,19",35,10,"15,37","18,38",20,39,0,"643,3","105,35","Лулеа, Швеция"
Gatauppochner. 1,4,Молочные продукты,Стокгольм,Стефани,ТрансАвтоГруз,Staffan Blond,Швеция,3,(8) 11 22 33,25.11.2005,10688,(8) 10 20 30,111 11,34,Кефир,2,,16,0,"50,83",14,12,"6,76","7,99",8,111,0,"111,86","17,22","Стокгольм, Швеция"
Gatauppochner. 1,7,Крупы,Стокгольм,Стефани,ТрансАвтоГруз,Staffan Blond,Швеция,3,(8) 11 22 33,25.11.2005,10688,(8) 10 20 30,111 11,28,Рис,2,,12,"0,1","50,83",60,1,"36,81","43,28","45,6",26,0,"2596,8","388,2","Стокгольм, Швеция"
Gatauppochner. 1,8,Приправы,Стокгольм,Стефани,ТрансАвтоГруз,Staffan Blond,Швеция,3,(8) 11 22 33,25.11.2005,10688,(8) 10 20 30,111 11,10,Кориандр,2,,4,"0,1","50,83",18,20,"6,2","7,08",7,31,0,"127,44","15,84","Стокгольм, Швеция"
Obere Str. 57,2,Овощи,Берлин,Копейка,ТрансАвтоГруз,Albert von Einstein,Германия,8,030-0076545,27.11.2005,10692,030-0074321,12209,63,Кабачок,2,,7,0,"22,22",20,68,"15,9","19,25","19,9",24,0,385,67,"Берлин, Германия"
"184, chauss?e de Tournai",1,Фрукты,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,27.11.2005,10763,20.16.10.16,59000,24,Абрикос,1,,10,0,"75,34",20,100,"3,9","4,37","4,5",20,0,"87,4","9,4","Лилль, Франция"
"184, chauss?e de Tournai",3,Кондитерские изделия,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,27.11.2005,10763,20.16.10.16,59000,21,Пирожное Наполеон,1,,8,0,"75,34",40,1,"8,78","10,59",10,3,40,"423,6","72,4","Лилль, Франция"
"184, chauss?e de Tournai",5,Мясо/Птица,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,27.11.2005,10763,20.16.10.16,59000,22,Курица,1,,9,0,"75,34",6,90,"2,65","3,66","3,5",104,0,"21,96","6,06","Лилль, Франция"
"Av. In?s de Castro, 414",1,Фрукты,Сан Паоло,Маленький Супермаркет,ТрансАвтоГруз,Mercedes Couto,Бразилия,2,(11) 555-2168,28.11.2005,10496,(11) 555-2167,05442-030,31,Груша,2,,14,"0,05","65,67",20,20,"7,53","8,17","8,5",0,70,"163,4","12,8","Сан Паоло, Бразилия"
Ave. 5 de Mayo Porlamar,1,Фрукты,Иль де Маргарит,Эль Пирата,ТрансАвтоГруз,Andr?s Barbanegra,Венесуэла,2,(8) 34-93-93,28.11.2005,10729,(8) 34-56-12,4980,1,Банан,2,,1,0,"67,48",50,10,"15,37","20,52",20,39,0,1026,"257,5","Иль де Маргарит, Венесуэла"
Magazinweg 7,2,Овощи,Франкфурт,ВАРП АГ,ТрансАвтоГруз,Klaus Deum,Германия,8,069-0245874,28.11.2005,10497,069-0245984,60528,77,Свекла,2,,12,0,"56,31",25,1,"10,95","12,12",13,32,0,303,"29,25","Франкфурт, Германия"
Magazinweg 7,2,Овощи,Франкфурт,ВАРП АГ,ТрансАвтоГруз,Klaus Deum,Германия,8,069-0245874,28.11.2005,10497,069-0245984,60528,72,Перец болгарский,2,,14,0,"56,31",25,30,"8,96","11,12","11,8",14,0,278,54,"Франкфурт, Германия"
Ave. 5 de Mayo Porlamar,3,Кондитерские изделия,Иль де Маргарит,Эль Пирата,ТрансАвтоГруз,Andr?s Barbanegra,Венесуэла,2,(8) 34-93-93,28.11.2005,10729,(8) 34-56-12,4980,21,Пирожное Наполеон,2,,8,0,"67,48",30,1,"8,78","9,49",10,3,40,"284,7","21,3","Иль де Маргарит, Венесуэла"
Ave. 5 de Mayo Porlamar,4,Молочные продукты,Иль де Маргарит,Эль Пирата,ТрансАвтоГруз,Andr?s Barbanegra,Венесуэла,2,(8) 34-93-93,28.11.2005,10729,(8) 34-56-12,4980,50,Творог 1%,2,,23,0,"67,48",40,1,"13,57","16,51","16,25",65,0,"660,4","117,6","Иль де Маргарит, Венесуэла"
Magazinweg 7,5,Мясо/Птица,Франкфурт,ВАРП АГ,ТрансАвтоГруз,Klaus Deum,Германия,8,069-0245874,28.11.2005,10497,069-0245984,60528,56,Свинина,2,,26,0,"56,31",14,15,"34,17","41,39",38,21,10,"579,46","101,08","Франкфурт, Германия"
"Alameda dos Can?rios, 891",1,Фрукты,Сан Паоло,Все для Кухни,ТрансАвтоГруз,Jorge Alemaio,Бразилия,2,,29.11.2005,10659,(11) 555-1189,05487-020,70,Ананас,2,,7,"0,05","65,19",40,15,"24,98","26,16",29,15,10,"1046,4","47,2","Сан Паоло, Бразилия"
"Alameda dos Can?rios, 891",1,Фрукты,Сан Паоло,Все для Кухни,ТрансАвтоГруз,Jorge Alemaio,Бразилия,2,,29.11.2005,10659,(11) 555-1189,05487-020,31,Груша,2,,14,"0,05","65,19",20,20,"7,53","8,24","8,5",0,70,"164,8","14,2","Сан Паоло, Бразилия"
"Alameda dos Can?rios, 891",8,Приправы,Сан Паоло,Все для Кухни,ТрансАвтоГруз,Jorge Alemaio,Бразилия,2,,29.11.2005,10659,(11) 555-1189,05487-020,40,Имбирь,2,,19,"0,05","65,19",24,1,"16,34","19,45","18,4",123,0,"466,8","74,64","Сан Паоло, Бразилия"
35 King George,2,Овощи,Лондон,Продуктовый магазин,ТрансАвтоГруз,Greg Thatcher,Англия,2,(171) 555-3373,02.12.2005,10324,(171) 555-0297,WX1 6LT,63,Кабачок,2,,7,"0,15","42,61",80,68,"15,9","20,59","19,9",24,0,"1647,2","375,2","Лондон, Англия"
35 King George,3,Кондитерские изделия,Лондон,Продуктовый магазин,ТрансАвтоГруз,Greg Thatcher,Англия,2,(171) 555-3373,02.12.2005,10324,(171) 555-0297,WX1 6LT,16,Печенье сдобное,2,,7,"0,15","42,61",21,24,"7,33","8,77","9,45",29,0,"184,17","30,24","Лондон, Англия"
35 King George,3,Кондитерские изделия,Лондон,Продуктовый магазин,ТрансАвтоГруз,Greg Thatcher,Англия,2,(171) 555-3373,02.12.2005,10324,(171) 555-0297,WX1 6LT,59,Чупа-Чупс,2,,28,"0,15","42,61",40,105,"6,69","8,31","8,5",79,0,"332,4","64,8","Лондон, Англия"
35 King George,4,Молочные продукты,Лондон,Продуктовый магазин,ТрансАвтоГруз,Greg Thatcher,Англия,2,(171) 555-3373,02.12.2005,10324,(171) 555-0297,WX1 6LT,35,Творожный сырок,2,,16,"0,15","42,61",70,14,"5,17","5,62",6,20,0,"393,4","31,5","Лондон, Англия"
35 King George,8,Приправы,Лондон,Продуктовый магазин,ТрансАвтоГруз,Greg Thatcher,Англия,2,(171) 555-3373,02.12.2005,10324,(171) 555-0297,WX1 6LT,46,Укроп,2,,21,0,"42,61",30,40,"9,07","12,15",12,95,0,"364,5","92,4","Лондон, Англия"
"184, chauss?e de Tournai",1,Фрукты,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,04.12.2005,10700,20.16.10.16,59000,1,Банан,1,,1,"0,2","56,88",5,10,"15,37","20,31",20,39,0,"101,55","24,7","Лилль, Франция"
"184, chauss?e de Tournai",1,Фрукты,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,04.12.2005,10700,20.16.10.16,59000,71,Персик,1,,15,"0,2","56,88",60,10,"26,49","28,72","30,5",26,0,"1723,2","133,8","Лилль, Франция"
"184, chauss?e de Tournai",3,Кондитерские изделия,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,04.12.2005,10700,20.16.10.16,59000,68,Сладкий батончик,1,,8,"0,2","56,88",40,1,"9,67","13,53","12,5",6,10,"541,2","154,4","Лилль, Франция"
"184, chauss?e de Tournai",4,Молочные продукты,Лилль,Эконом маркет,ТрансСервис,Jaques Wilneuve,Франция,6,20.16.10.17,04.12.2005,10700,20.16.10.16,59000,34,Кефир,1,,16,"0,2","56,88",12,12,"6,76","8,74",8,111,0,"104,88","23,76","Лилль, Франция"
?kergatan 24,1,Фрукты,Брёке,Галамарт,ТрансАвтоГруз,Linda Haglund,Швеция,8,,05.12.2005,10774,0695-34 67 21,S-844 67,31,Груша,2,,14,"0,25","36,46",2,20,"7,53","7,88","8,5",0,70,"15,76","0,7","Брёке, Швеция"
?kergatan 24,2,Овощи,Брёке,Галамарт,ТрансАвтоГруз,Linda Haglund,Швеция,8,,05.12.2005,10774,0695-34 67 21,S-844 67,66,Цветная капуста,2,,2,0,"36,46",50,15,"16,58","18,46",19,4,100,923,94,"Брёке, Швеция"
Geislweg 14,1,Фрукты,Зальцбург,Формат,ТрансСервис,Herbert Bernstorf,Австрия,5,6562-9723,05.12.2005,10773,6562-9722,5020,75,Хурма,1,,12,"0,2","62,36",7,1,"6,61","7,36","7,75",125,0,"51,52","5,25","Зальцбург, Австрия"
Geislweg 14,1,Фрукты,Зальцбург,Формат,ТрансСервис,Herbert Bernstorf,Австрия,5,6562-9723,05.12.2005,10773,6562-9722,5020,31,Груша,1,,14,"0,2","62,36",70,20,"7,53","9,07","8,5",0,70,"634,9","107,8","Зальцбург, Австрия"
Geislweg 14,6,Морепродукты,Зальцбург,Формат,ТрансСервис,Herbert Bernstorf,Австрия,5,6562-9723,05.12.2005,10773,6562-9722,5020,17,Кальмары,1,,7,0,"62,36",33,36,"19,35","25,94",25,0,0,"856,02","217,47","Зальцбург, Австрия"
"24, place Kl?ber",1,Фрукты,Страсбург,Карусель,ТрансСервис,Julie Binoch?,Франция,5,88.60.15.32,06.12.2005,10628,88.60.15.31,67000,1,Банан,1,,1,0,"59,28",25,10,"15,37","18,23",20,39,0,"455,75","71,5","Страсбург, Франция"
Calle Dr. Jorge Cash 321,1,Фрукты,Мехико,Еда сегодня и завтра,ТрансАвтоГруз,Francisca Font Barcel?,Мексика,8,(5) 545-3745,07.12.2005,10474,(5) 552-3745,5033,75,Хурма,2,,12,0,"29,44",10,1,"6,61","7,63","7,75",125,0,"76,3","10,2","Мехико, Мексика"
Calle Dr. Jorge Cash 321,7,Крупы,Мехико,Еда сегодня и завтра,ТрансАвтоГруз,Francisca Font Barcel?,Мексика,8,(5) 545-3745,07.12.2005,10474,(5) 552-3745,5033,14,Пшенная крупа,2,,6,0,"29,44",12,21,"20,36","24,65","23,25",35,0,"295,8","51,48","Мехико, Мексика"
Calle Dr. Jorge Cash 321,7,Крупы,Мехико,Еда сегодня и завтра,ТрансАвтоГруз,Francisca Font Barcel?,Мексика,8,(5) 545-3745,07.12.2005,10474,(5) 552-3745,5033,28,Рис,2,,12,0,"29,44",18,1,"36,81","43,87","45,6",26,0,"789,66","127,08","Мехико, Мексика"
Calle Dr. Jorge Cash 321,8,Приправы,Мехико,Еда сегодня и завтра,ТрансАвтоГруз,Francisca Font Barcel?,Мексика,8,(5) 545-3745,07.12.2005,10474,(5) 552-3745,5033,40,Имбирь,2,,19,0,"29,44",21,1,"16,34","17,82","18,4",123,0,"374,22","31,08","Мехико, Мексика"
Carrera 22 con Ave. Carlos Soublette #8-35,1,Фрукты,Сан Кристобаль,Дешевые продукты,ТрансАвтоГруз,Nicolas Balines,Венесуэла,9,(5) 555-1948,09.12.2005,10705,(5) 555-1340,5022,31,Груша,2,,14,0,"53,85",20,20,"7,53","9,15","8,5",0,70,183,"32,4","Сан Кристобаль, Венесуэла"
Carrera 22 con Ave. Carlos Soublette #8-35,4,Молочные продукты,Сан Кристобаль,Дешевые продукты,ТрансАвтоГруз,Nicolas Balines,Венесуэла,9,(5) 555-1948,09.12.2005,10705,(5) 555-1340,5022,32,Йогурт 1%,2,,14,0,"53,85",4,30,"15,12","19,68",19,9,40,"78,72","18,24","Сан Кристобаль, Венесуэла"
722 DaVinci Blvd.,3,Кондитерские изделия,Киркланд,Бонд,АвтоЛогистика,Mark Stark,США,1,(206) 555-2174,10.12.2005,10779,(206) 555-8257,98034,16,Печенье сдобное,3,WA,7,0,"32,38",20,24,"7,33","9,6","9,45",29,0,192,"45,4","Киркланд, США"
722 DaVinci Blvd.,3,Кондитерские изделия,Киркланд,Бонд,АвтоЛогистика,Mark Stark,США,1,(206) 555-2174,10.12.2005,10779,(206) 555-8257,98034,62,Шоколад Молочное Чудо,3,WA,29,0,"32,38",20,30,"25,39","30,23","29,3",17,0,"604,6","96,8","Киркланд, США"
Walserweg 21,3,Кондитерские изделия,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,8,0241-059428,10.12.2005,10706,0241-039123,52066,16,Печенье сдобное,2,,7,0,"43,08",20,24,"7,33","8,96","9,45",29,0,"179,2","32,6","Аахен, Германия"
Walserweg 21,3,Кондитерские изделия,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,8,0241-059428,10.12.2005,10706,0241-039123,52066,59,Чупа-Чупс,2,,28,0,"43,08",8,105,"6,69","8,53","8,5",79,0,"68,24","14,72","Аахен, Германия"
Walserweg 21,4,Молочные продукты,Аахен,Дикси,ТрансАвтоГруз,Lars von Holstein,Германия,8,0241-059428,10.12.2005,10706,0241-039123,52066,43,Молоко 1%,2,,20,0,"43,08",24,1,"10,48","11,74",12,17,10,"281,76","30,24","Аахен, Германия"
35 King George,3,Кондитерские изделия,Лондон,Продуктовый магазин,ТрансАвтоГруз,Greg Thatcher,Англия,9,(171) 555-3373,12.12.2005,10673,(171) 555-0297,WX1 6LT,16,Печенье сдобное,2,,7,0,"46,29",3,24,"7,33","9,67","9,45",29,0,"29,01","7,02","Лондон, Англия"
35 King George,4,Молочные продукты,Лондон,Продуктовый магазин,ТрансАвтоГруз,Greg Thatcher,Англия,9,(171) 555-3373,12.12.2005,10673,(171) 555-0297,WX1 6LT,43,Молоко 1%,2,,20,0,"46,29",6,1,"10,48","12,39",12,17,10,"74,34","11,46","Лондон, Англия"
35 King George,5,Мясо/Птица,Лондон,Продуктовый магазин,ТрансАвтоГруз,Greg Thatcher,Англия,9,(171) 555-3373,12.12.2005,10673,(171) 555-0297,WX1 6LT,42,Утка,2,,20,0,"46,29",6,1,"10,95","13,53",14,26,0,"81,18","15,48","Лондон, Англия"
Berliner Platz 43,2,Овощи,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,8,089-0877451,13.12.2005,10675,089-0877310,80805,53,Патиссон,2,,24,0,"77,22",10,6,"52,38","66,18","60,8",0,0,"661,8",138,"Мюнхен, Германия"
Berliner Platz 43,7,Крупы,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,8,089-0877451,13.12.2005,10675,089-0877310,80805,14,Пшенная крупа,2,,6,0,"77,22",30,21,"20,36","21,79","23,25",35,0,"653,7","42,9","Мюнхен, Германия"
Berliner Platz 43,8,Приправы,Мюнхен,Мюнхенские традиции,ТрансАвтоГруз,Dieter K?ln,Германия,8,089-0877451,13.12.2005,10675,089-0877310,80805,58,Бадьян,2,,27,0,"77,22",30,20,"37,17","44,59","48,25",62,0,"1337,7","222,6","Мюнхен, Германия"
Geislweg 14,1,Фрукты,Зальцбург,Формат,ТрансСервис,Herbert Bernstorf,Австрия,5,6562-9723,13.12.2005,10747,6562-9722,5020,31,Груша,1,,14,0,"51,06",8,20,"7,53","8,24","8,5",0,70,"65,92","5,68","Зальцбург, Австрия"
Geislweg 14,2,Овощи,Зальцбург,Формат,ТрансСервис,Herbert Bernstorf,Австрия,5,6562-9723,13.12.2005,10747,6562-9722,5020,63,Кабачок,1,,7,0,"51,06",9,68,"15,9","20,5","19,9",24,0,"184,5","41,4","Зальцбург, Австрия"
Geislweg 14,3,Кондитерские изделия,Зальцбург,Формат,ТрансСервис,Herbert Bernstorf,Австрия,5,6562-9723,13.12.2005,10747,6562-9722,5020,69,Булка-улитка,1,,15,0,"51,06",30,100,"1,65","2,13",2,26,0,"63,9","14,4","Зальцбург, Австрия"
Geislweg 14,8,Приправы,Зальцбург,Формат,ТрансСервис,Herbert Bernstorf,Австрия,5,6562-9723,13.12.2005,10747,6562-9722,5020,41,Зира,1,,19,0,"51,06",35,1,"7,28","9,05","9,65",85,0,"316,75","61,95","Зальцбург, Австрия"
90 Wadhurst Rd.,1,Фрукты,Лондон,Антуанетта,ТрансАвтоГруз,Ray Banned,Англия,9,(171) 555-5646,15.12.2005,10359,(171) 555-1717,OX15 4NB,31,Груша,2,,14,"0,05","59,44",70,20,"7,53","8,7","8,5",0,70,609,"81,9","Лондон, Англия"
90 Wadhurst Rd.,3,Кондитерские изделия,Лондон,Антуанетта,ТрансАвтоГруз,Ray Banned,Англия,9,(171) 555-5646,15.12.2005,10359,(171) 555-1717,OX15 4NB,16,Печенье сдобное,2,,7,"0,05","59,44",56,24,"7,33","10,24","9,45",29,0,"573,44","162,96","Лондон, Англия"
